Map,District,index,"(2020, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)","(2020, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)",G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL,R21USSRPER,R21USSDOSS,R21USSRLOE,R21USSDWAR,R21PSCRMCD,R21PSCDBLA,RacialDemographic.TOTAL,RacialDemographic.HISPA,RacialDemographic.WHITE,RacialDemographic.BLACK,RacialDemographic.NATIV,RacialDemographic.ASIAN,RacialDemographic.HAWAI,RacialDemographic.OTHER,"(2016, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)","(2016, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)",area,perimeter
270,2,1419887.6233572187,233834,133348,5673,233823,133397,5677,234009,125992,10114,113969,102108,4647,4344,2985,3243,78000,19205,11276,6789,4336,2592,1638,1095,3528,1251,1398,1095,958,1148,232708,116107,15552,231018,117493,13927,210284,118560,208209,120540,212823,113033,766369.8758400971,125966.84916005142,440570.23398608936,78397.64959141712,1230.454718038241,87868.8495431404,278.2211134303244,28216.55481259665,81238.54933730129,191284.97531547886,0.2268751524950092,4.942062089984904
270,3,2070721.7112279006,59950,320395,4587,59793,319984,4573,63641,310161,7914,35164,20955,1409,1737,986,1035,236449,31781,13527,10456,9330,4642,2670,1766,2546,1576,1282,1040,1299,796,64851,296192,15137,64072,297652,11783,58756,301858,56333,304323,61130,294801,777531.3659290054,66393.93813195366,270027.15360856993,353041.8319318659,1320.5276323177397,52293.3938612832,252.33057415453843,29411.70978619846,259060.34355405607,52529.72774874266,0.07156841204704675,3.0817040495654697
270,4,1880162.352176181,193061,184020,4685,193189,184442,4695,190766,178336,9154,106762,69518,3666,3197,2800,2507,126012,23969,8455,7790,7725,3398,2063,989,2603,1033,1207,1061,1151,906,190145,170627,13709,187697,172371,11459,170455,172432,169130,173750,171907,167867,765339.6193477811,60371.45733348734,383144.5784279055,270231.7436472076,1590.990543122859,15217.268145860202,346.67774333257205,29801.855499451656,132889.4365098985,167110.35059247614,0.46718257314127326,6.046027018788664
270,5,2089617.442947663,180725,154619,3652,180792,154572,3654,180395,148389,6710,91845,74579,3560,2754,2559,2327,102256,21141,7474,6345,6043,2584,2004,1575,1948,778,1094,1011,708,857,178249,142139,9882,175864,143228,8095,160335,141591,159817,142196,161128,137194,768094.016414908,46156.93592368866,381901.8776368216,290302.7880134171,1615.3181310785185,15690.404313715007,886.9588159669647,28580.419310094265,124713.0,157803.0,2.194407584435725,15.058118079796657
270,6,2054795.517830798,263342,93849,4260,263379,93877,4261,260608,88826,8560,100331,146223,4356,3237,2789,2975,59475,11902,6847,3448,2902,1582,1726,770,2590,974,1097,801,640,817,256443,83196,11907,253806,83651,10927,235041,84605,233932,85631,235347,80616,753138.6779168135,61002.631820971365,579997.2408055983,68520.80446362271,1708.9305755684675,11662.734706452993,231.45179323298873,27261.545192429756,71315.09501414595,210208.78778274189,1.6079375550014958,12.454555448529543
270,7,2707394.228373467,193971,106085,2470,194035,106031,2474,192404,100796,5376,87957,83377,4760,3004,6590,3178,55866,20219,6582,6776,5596,2420,1612,1253,1382,643,1204,1024,476,844,189758,96162,7112,185513,97256,6204,170314,94385,170207,94616,169763,91610,753681.2904615325,57568.30555924112,416390.6074439301,249139.1481800649,1581.883687090358,6188.637198171928,267.8144414369589,20559.466623709206,91559.78275356612,166981.30893862306,3.5484274148949986,15.617396773705936
270,8,1955423.663440854,157629,197216,5155,157627,196322,5178,165203,184094,8305,93642,56362,2986,3304,1956,2220,123149,23923,14970,8106,6154,3515,2208,1468,3162,1374,1513,1120,999,1068,165254,169969,15360,163559,171782,13050,155508,175225,152337,178251,158989,167470,779480.0377567939,166855.38127673883,365709.97583405086,106765.36036517147,987.8723194816349,105282.68256596991,327.43763244734333,28230.424550966345,137735.86254443065,136819.33738342297,0.09160017210230867,3.1549801901793098
270,9,923822.0462177983,124050,223542,4079,124061,223581,4081,122554,218012,8445,67621,41603,3584,2902,1834,2433,141656,32903,11333,13162,9433,4292,2725,1387,2219,1088,1157,1085,966,925,121877,209884,12998,120687,211433,10447,107632,209159,106460,210275,109264,204755,762395.8626992712,119314.89225547676,225885.71316904965,320115.8427296723,1321.4860609836041,63260.09050775232,329.36695086617704,26953.176636031738,161848.1392188909,111463.58854900324,0.14097163069086263,4.6583584326728396
270,10,2169084.376760992,239454,102880,4882,239237,102801,4892,235623,98601,9494,129893,83541,5921,5009,4591,3875,58640,15356,9465,4642,4185,2396,1507,1159,3342,1264,1434,1163,865,1475,233276,90904,13585,229776,92447,12247,208080,91471,207147,92381,208391,87883,763304.8739910019,96923.68588668124,537362.048122245,78112.61788250672,1679.4156929742096,14493.110268766059,317.8299121697995,30832.03166721596,70963.00268530131,198466.14767602604,0.7793669951865044,8.121556552143682
270,11,1743017.135630202,203567,173017,4126,203539,172975,4126,202371,167075,7963,112136,76175,3571,2854,2459,2645,119568,21779,7601,6865,7042,2830,2328,1119,2319,888,1143,910,796,802,200641,160590,11943,198578,161321,10094,180361,159282,179268,160482,181793,154617,764954.2818009986,41179.11757539281,397723.7396046595,280283.43203919055,1322.0240111594953,13789.995095508191,313.5456332041449,26543.590136246195,131321.90497750705,174085.2121779828,1.0528824590044943,12.877435364025686
270,12,2311020.770540255,188738,147399,4694,188757,147407,4694,186264,142362,8165,95764,70063,5148,3995,5104,4131,91857,21293,9088,7125,5773,3016,1479,1201,2653,1081,1574,1253,910,1017,185037,134022,12236,182530,134698,10440,167911,134090,167649,134373,168638,129800,773093.55522989,62566.385589531084,437875.7062811938,217979.66648481425,1824.9724359313764,16687.99835320362,1208.7537014114016,31535.033691528348,112691.21724643388,154493.69106137694,1.8927510548030062,13.3777407319793
270,13,2087935.3439904014,51804,279626,3306,51972,279786,3352,53129,271361,7105,29086,17490,1301,1606,858,865,197532,34084,9706,11317,11749,5339,2709,1525,1240,944,1016,933,1749,754,53292,263497,11351,52196,265338,8631,47141,263708,45568,265388,48450,259587,754737.6352288739,68725.05191944384,123078.89740825971,513370.8495559683,1329.4598621301877,22344.226783671325,234.33518526809695,21541.7669078176,232364.88444365707,43746.88027020872,0.10018564081637578,3.801496803476713
270,14,2393161.033718444,185724,162318,4162,185718,162313,4164,185765,155166,7400,99154,72826,3458,2872,2430,2639,97514,22583,7427,6682,7029,2795,2048,9671,2106,925,1280,1010,718,895,183747,148494,10633,181860,148820,8956,167399,147192,166879,147777,168370,142091,771902.9242446108,38980.39749054567,395004.2461488554,290690.80519459234,1609.7052151118064,14549.819093702712,831.9773581411898,27408.59568741575,131653.0,159532.0,2.4917809099464963,12.713033833949561
271,1,2214668.7632623645,64775,291510,4545,64606,291131,4538,71331,279317,7425,40705,22787,1361,1780,963,957,211328,28162,13964,9246,8341,4369,2332,1672,2547,1544,1294,959,1238,753,72864,264105,14867,71929,265920,11590,67305,270198,64290,273209,69826,262819,755447.5710917145,72807.27195140322,304531.1453694755,291267.299382233,1241.5222784760133,52071.673417754755,248.07364955149822,28830.690431854408,230794.72608911578,55006.66848795536,0.04915209234301555,2.4032649955899457
271,2,2204362.381290096,235258,109857,4805,235238,109843,4806,234229,104095,8739,94511,127454,3703,3021,2507,2482,69815,14713,7093,4273,3369,1888,1944,848,2829,1053,1081,821,734,779,231494,97160,12853,229895,97829,11373,210053,98815,208702,100101,211339,94314,751611.829839834,96575.3110140395,520468.1490317427,86440.97889889649,1531.1651048870285,16747.7572005965,254.29668104511677,26400.625387149976,80943.07516183033,187744.19160107657,1.2646984249320092,10.277019509156563
271,3,2338382.447271778,177890,148039,4529,177891,148048,4529,175821,143224,7641,92748,65998,4325,3600,3631,3746,94289,20727,8674,6976,5669,2892,1421,1175,2478,1056,1515,1155,847,957,175347,134454,11761,172984,135319,9924,159039,134818,158722,135137,159989,130366,757164.6996072516,58799.33914974437,421411.6258448772,223933.11121531582,1732.8359358135262,16851.91905434228,1197.7502629270175,30009.481154390698,114009.0,145786.0,1.6324597762404929,9.77969323580905
271,4,1801310.1503148503,197845,158205,4096,197970,158248,4096,196896,152166,7691,105186,77420,3704,2978,2530,2462,106381,20836,7819,6559,6139,2766,1871,1373,2334,859,1149,988,823,774,195141,145269,11819,192906,146370,9708,175997,144364,174985,145411,177190,139826,771750.8127708593,50601.455897145104,405276.5884972117,263917.2532530867,1612.9862018432473,16165.983418978114,828.7223955585757,29807.714313987894,119720.17928396878,170090.4301071827,1.1185038539724448,12.807447677780281
271,5,2249356.0016510454,262020,74718,4153,261844,74650,4156,256878,71376,8823,128783,105857,6215,4788,4554,4104,40883,11218,8159,3256,2821,1776,1252,950,2786,1049,1324,1054,696,1402,253060,65199,11749,248961,66353,10854,227654,66201,227070,66747,227085,63065,760195.5936502764,94127.31823157302,583394.8235969025,43386.08079314079,1707.660144812672,7144.349984220852,242.46865084917866,27953.302345617078,53818.4331721658,210768.3823910093,1.219626526687503,6.511933563268967
271,6,2784171.476781469,186050,121370,2567,186076,121328,2571,185130,115584,5392,88100,79218,4555,2949,4037,2880,65460,22590,7309,7404,6141,2743,1825,1417,1449,689,1202,1086,530,950,183115,110380,7369,179066,111702,6335,163844,108778,163771,108976,163809,105617,750016.5383956957,52436.56335057051,391024.4367952914,274717.19362440234,1560.3178265930178,7264.743555298912,281.40750238707653,20707.29956971043,104054.0,162824.0,3.4778794133450015,13.434602781377603
271,7,1409755.9778050377,228204,159674,5803,228287,159462,5833,230393,150448,10177,117582,93734,4657,4472,2923,3379,94981,21693,13667,7695,5076,2868,1893,1268,3709,1379,1510,1140,1018,1255,229638,138953,16191,227746,140468,14568,209942,142684,207530,144955,213167,136044,774124.8449896692,101030.78067040043,438032.96982105233,84654.36349286685,1201.1273711951378,114176.80246586568,277.9244008443108,30266.232531841175,99762.0954346561,191184.3991928743,0.1956647846040526,5.163280814009883
271,8,887369.2423529044,127280,194839,4140,127271,194926,4142,126366,189096,8413,68845,43061,3793,3025,1824,2703,117077,29465,11716,12600,8235,3908,2650,1373,2401,1194,1205,1116,884,916,125343,180374,13225,124294,181773,10714,111206,180751,109928,181921,113113,175986,776248.9967404731,193284.37640507641,235868.71392713158,226151.6790490953,1369.8576760528742,87824.28928788548,337.22235556761757,26093.02345718871,139015.20866483127,112628.29123944824,0.12812303153886279,3.163620894551951
271,9,2323137.3884851537,173484,172444,4050,173432,172376,4049,173526,165123,7418,91320,69150,3209,2807,2161,2568,105625,22938,7761,6946,7703,2902,2418,9738,2047,903,1227,1038,724,896,171409,158907,10621,169507,159109,8971,155400,156868,154883,157507,156466,151831,761623.9456816986,37544.69268668793,367801.3702749183,309593.0956343427,1550.4080048109438,14102.996218182107,785.5288136705957,27314.979296603935,140882.0,149770.0,2.004660300806024,13.455066492548044
271,10,2120071.6247826885,186923,208085,6077,186806,207393,6072,196052,193042,9421,113468,67331,3002,3500,2211,2084,135862,22591,14981,6978,6069,3548,1994,1551,3590,1488,1632,1083,1097,1033,196562,178011,17251,194704,180072,14694,186080,183536,182132,187310,189748,175111,752656.7495211606,89185.10919204987,432086.05042121257,117528.4598772319,1089.6688842487483,74471.09014584839,294.1076286373647,31704.291774903133,145371.93049825143,162785.52707198457,0.10694655881898318,4.6731311605256005
271,11,1848114.903848446,211547,181862,6408,211531,181855,6419,211623,173759,11001,122297,72432,4112,4153,3159,2624,118642,23845,11033,7350,7068,3525,1950,1276,4003,1504,1586,1218,1086,1128,210964,163297,17771,208761,165312,15312,191181,165376,188951,167578,193343,159820,779973.2978111756,100803.02206543596,443183.33068719885,168910.14435941263,1458.3953635481364,24442.069250756478,358.1827762455985,34899.77581036059,124982.47904128919,187139.2882664974,0.20283079875999732,4.540576982205449
271,12,2039720.2872176766,224872,123141,3717,224929,123160,3723,222706,117924,7294,110179,91037,4849,3247,6904,3401,80751,17042,6241,4965,5205,2102,1658,969,2133,763,1199,956,625,796,219223,112673,9916,216420,113224,8602,198603,112411,198079,113026,198584,108559,768109.8638667032,45028.59795111951,457785.44899755006,223971.32153699576,1508.1756190560175,10945.498097231219,317.4865112499037,25862.434143194772,97953.00000532233,189696.0000061935,2.9459238032974904,25.51475706602431
271,13,1025378.7550865964,76653,281034,3277,76712,281071,3292,74360,275581,7358,40574,26134,1827,1745,1260,1208,198559,37780,8652,12062,11775,5067,2991,1391,1329,807,980,972,1707,781,73826,270422,10977,72605,271321,8586,63801,267655,63118,268463,64813,264250,775917.899298728,67435.0432920706,138142.10126757153,517837.7545321606,1338.0348241954398,21180.459937940566,379.660473962474,24588.11562723629,225854.53760394693,70239.91797572504,0.17208337853535266,4.234171504830962
271,14,2471935.5998498932,109036,249729,3971,109261,250142,4003,107306,243784,8246,58916,38841,2280,2270,1685,1578,177382,30518,8952,10457,10795,4591,2488,1332,1796,1005,1050,1054,1309,873,107195,236121,12641,105470,238197,9965,94874,237468,93680,238772,96217,233354,777065.3567347602,63798.11814268355,223149.24546786374,445810.26435081917,1472.8447644671974,12290.36796509866,298.1678975036716,25695.034155960915,200802.33504462204,93440.903660053,0.27548448938184206,5.929114534563361
272,1,2026124.7752583248,113680,243543,5065,113682,243345,5058,114779,235138,9220,65291,39354,2277,2648,1770,1436,166574,30588,10800,9958,10596,4631,2434,1504,2596,1283,1341,1160,1211,929,115216,225580,15121,113925,227485,12157,103566,225828,101559,227891,105802,220638,767834.8915386144,107503.35501676491,257343.01053356487,338237.1843262758,1406.910441303358,26519.925462407165,336.45433371813317,30124.818392342873,187803.61978316223,103195.00747586213,0.10042062754955729,3.9262056220893653
272,2,2274378.0985515337,252012,106239,4755,251787,106140,4763,247774,102410,9412,136352,91716,5101,4091,4143,3451,69324,13677,7482,4675,4225,2089,1340,763,3051,1043,1271,1010,761,1152,245560,95526,13412,242385,97134,11891,218016,96203,216825,97412,218259,92771,771669.3591141875,70384.7793260715,536178.1147716234,117710.55573299633,1734.867245994753,9800.570169385177,278.7272016781749,31990.016600803483,73595.88431986861,204058.37304335862,0.9296487989938322,10.00166436912713
272,3,2184621.476182103,222909,191164,6945,222770,190524,6956,230002,177378,10646,133340,79239,3669,4003,2720,2555,123542,21368,14963,6271,5041,3234,1888,1396,4328,1654,1724,1162,1114,1159,229958,162375,18850,227760,164530,16391,215797,168673,212113,172179,219407,160262,766678.1928105677,84980.59455164085,495402.5007979869,80702.8627354246,1134.674103224961,64581.35085326585,299.0063899796323,33815.35795436519,129643.72377066655,198363.76553468127,0.1277201061880273,3.9270958972484857
272,4,855488.7469378735,133841,186264,4117,133823,186327,4118,132239,181098,8445,72774,45058,3818,3137,2019,2632,112310,28609,10783,12333,7988,3791,2467,1254,2349,1088,1174,1042,912,929,131250,173177,12913,130132,174625,10448,115599,172739,114462,173798,117219,168539,755129.7023660281,163218.27872553514,251691.8713061538,241230.35017583543,1258.883231294322,65864.82341779253,334.2167040228868,26368.91849905256,130902.741965551,118755.81850138537,0.14913326177592445,3.647525719614038
272,5,2434928.790439205,185205,158889,4185,185194,158875,4187,184732,152279,7402,98491,70494,3580,2949,4018,2876,94970,21938,7434,6729,6990,2754,2010,9624,2157,939,1327,1034,722,919,182686,145426,10670,180525,145757,9062,165653,144064,165285,144511,166459,139135,773031.1590529609,43883.02827842987,401418.57396320306,280258.3826124884,1652.2038962279232,14160.919845429993,830.4887274329925,27973.14238267623,128862.3610874023,159326.1115684279,2.42014258876038,15.417106928218125
272,6,2711823.4701310834,182312,123876,2586,182302,123875,2591,181502,118223,5294,87677,76928,4310,2836,3789,2741,68706,22443,7240,7385,5965,2664,1836,1401,1401,680,1163,1082,506,924,179501,113094,7232,175755,114210,6193,160910,111413,160792,111654,160883,108198,751605.0493977875,53673.52820554541,383036.4089657486,283682.07748994644,1520.4940186122617,7294.145327801957,262.34309804743395,20179.740706032913,106539.0,160347.0,3.345925313747007,12.201224146725236
272,7,2151951.580472419,285042,75001,4558,285063,74999,4559,280185,70871,9653,116677,144843,5811,4547,3923,3900,39758,11575,8074,3162,2607,1788,1261,974,3006,1043,1299,1027,721,1247,276154,64556,12831,272401,65390,12123,251169,66302,250382,66997,251076,62753,778166.4137909304,106496.7458515026,604362.0773723214,26500.14952139855,1799.421358093359,8959.414833437577,285.3633837320535,27565.573833924518,52075.705081328175,227815.42139362323,1.3288477959732303,10.738824360738517
272,8,2001467.2558270395,180832,151779,3523,180909,151725,3522,179911,145640,6897,91512,75264,3398,2569,2493,2286,102413,20020,6758,5775,6202,2425,2046,1524,1847,733,1075,935,669,728,177486,139719,9859,175201,140743,8010,160266,138629,159674,139363,160795,134313,764275.4586999615,46575.94750503131,382405.55349292356,288221.4947887341,1600.3044562763387,14066.47265271925,879.0211478993103,27524.986787943275,122037.0,154625.0,2.1346534523825005,13.952550206036202
272,9,2459973.9429183113,192555,145144,4574,192612,145110,4575,189993,139899,8138,93160,74270,5419,4110,6269,4285,88999,21492,9165,7159,5931,3048,1475,1222,2646,1079,1567,1259,911,1053,188525,132008,12106,185641,132740,10417,171073,131940,170859,132154,171687,127819,776150.7932118861,60236.620080745364,447883.3295345864,213058.0334650867,1846.4416581982464,16783.062408942274,1199.7408298546302,31744.354618674697,111119.6389125977,157882.8884315721,2.1051369951720122,11.3307543081718
